OfferAgentName;AskedAgentName;Period;Iteration;AmountFlexibilityOffered;AmountPriceOffered;AmountFlexibilityAsked;AmountPriceAsked;AmountFlexibilityMatched;PriceMatched;CalculationTime
22;32;2;2;0,405219;0,003243;13,346993;0,000000;0,405217;0,003243;24959,00
1;32;2;2;0,404628;0,004925;13,346993;0,000000;0,404627;0,004925;24959,00
3;32;2;2;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;2;0,405440;0,044890;13,346993;0,000000;0,405436;0,044890;24959,00
9;32;2;2;0,404933;0,094108;13,346993;0,000000;0,404930;0,094108;24959,00
29;32;2;2;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;2;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;2;0,405429;0,081008;13,346993;0,000000;0,405425;0,081008;24959,00
31;32;2;2;0,405141;0,030467;13,346993;0,000000;0,405136;0,030467;24959,00
17;32;2;2;0,404917;0,042680;13,346993;0,000000;0,404915;0,042680;24959,00
19;32;2;2;0,404911;0,040348;13,346993;0,000000;0,404910;0,040348;24959,00
33;32;2;2;0,405134;0,086208;13,346993;0,000000;0,405131;0,086208;24959,00
7;32;2;3;0,405386;0,052685;13,346993;0,000000;0,405375;0,052685;24959,00
27;32;2;3;0,405330;0,054878;13,346993;0,000000;0,405326;0,054878;24959,00
8;32;2;3;0,405015;0,021524;13,346993;0,000000;0,405013;0,021524;24959,00
5;32;2;3;0,404511;0,041778;13,346993;0,000000;0,404510;0,041778;24959,00
4;32;2;3;0,405342;0,031746;13,346993;0,000000;0,405337;0,031746;24959,00
22;32;2;3;0,405219;0,003243;13,346993;0,000000;0,405217;0,003243;24959,00
1;32;2;3;0,404628;0,004925;13,346993;0,000000;0,404627;0,004925;24959,00
3;32;2;3;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;3;0,405440;0,044890;13,346993;0,000000;0,405435;0,044890;24959,00
9;32;2;3;0,404933;0,094108;13,346993;0,000000;0,404930;0,094108;24959,00
29;32;2;3;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;3;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;3;0,405429;0,081008;13,346993;0,000000;0,405425;0,081008;24959,00
31;32;2;3;0,405141;0,030467;13,346993;0,000000;0,405136;0,030467;24959,00
17;32;2;3;0,404917;0,042680;13,346993;0,000000;0,404915;0,042680;24959,00
19;32;2;3;0,404911;0,040348;13,346993;0,000000;0,404910;0,040348;24959,00
33;32;2;3;0,405134;0,086208;13,346993;0,000000;0,405131;0,086208;24959,00
7;32;2;4;0,405386;0,052685;13,346993;0,000000;0,405378;0,052685;24959,00
27;32;2;4;0,405330;0,054878;13,346993;0,000000;0,405327;0,054878;24959,00
8;32;2;4;0,405015;0,021524;13,346993;0,000000;0,405013;0,021524;24959,00
5;32;2;4;0,404511;0,041778;13,346993;0,000000;0,404510;0,041778;24959,00
4;32;2;4;0,405342;0,031746;13,346993;0,000000;0,405338;0,031746;24959,00
22;32;2;4;0,405219;0,003243;13,346993;0,000000;0,405218;0,003243;24959,00
1;32;2;4;0,404628;0,004925;13,346993;0,000000;0,404628;0,004925;24959,00
3;32;2;4;0,404903;0,045443;13,346993;0,000000;0,404903;0,045443;24959,00
2;32;2;4;0,405440;0,044890;13,346993;0,000000;0,405437;0,044890;24959,00
9;32;2;4;0,404933;0,094108;13,346993;0,000000;0,404930;0,094108;24959,00
29;32;2;4;0,405209;0,006621;13,346993;0,000000;0,405209;0,006621;24959,00
11;32;2;4;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;4;0,405429;0,081008;13,346993;0,000000;0,405426;0,081008;24959,00
31;32;2;4;0,405141;0,030467;13,346993;0,000000;0,405138;0,030467;24959,00
17;32;2;4;0,404917;0,042680;13,346993;0,000000;0,404915;0,042680;24959,00
19;32;2;4;0,404911;0,040348;13,346993;0,000000;0,404910;0,040348;24959,00
33;32;2;4;0,405134;0,086208;13,346993;0,000000;0,405132;0,086208;24959,00
7;32;2;5;0,405386;0,052685;13,346993;0,000000;0,405373;0,052685;24959,00
27;32;2;5;0,405330;0,054878;13,346993;0,000000;0,405325;0,054878;24959,00
8;32;2;5;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;5;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;5;0,405342;0,031746;13,346993;0,000000;0,405336;0,031746;24959,00
22;32;2;5;0,405219;0,003243;13,346993;0,000000;0,405217;0,003243;24959,00
1;32;2;5;0,404628;0,004925;13,346993;0,000000;0,404626;0,004925;24959,00
3;32;2;5;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;5;0,405440;0,044890;13,346993;0,000000;0,405434;0,044890;24959,00
9;32;2;5;0,404933;0,094108;13,346993;0,000000;0,404929;0,094108;24959,00
29;32;2;5;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;5;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;5;0,405429;0,081008;13,346993;0,000000;0,405424;0,081008;24959,00
31;32;2;5;0,405141;0,030467;13,346993;0,000000;0,405135;0,030467;24959,00
17;32;2;5;0,404917;0,042680;13,346993;0,000000;0,404914;0,042680;24959,00
19;32;2;5;0,404911;0,040348;13,346993;0,000000;0,404910;0,040348;24959,00
33;32;2;5;0,405134;0,086208;13,346993;0,000000;0,405130;0,086208;24959,00
7;32;2;6;0,405386;0,052685;13,346993;0,000000;0,405371;0,052685;24959,00
27;32;2;6;0,405330;0,054878;13,346993;0,000000;0,405325;0,054878;24959,00
8;32;2;6;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;6;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;6;0,405342;0,031746;13,346993;0,000000;0,405335;0,031746;24959,00
22;32;2;6;0,405219;0,003243;13,346993;0,000000;0,405216;0,003243;24959,00
1;32;2;6;0,404628;0,004925;13,346993;0,000000;0,404625;0,004925;24959,00
3;32;2;6;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;6;0,405440;0,044890;13,346993;0,000000;0,405433;0,044890;24959,00
9;32;2;6;0,404933;0,094108;13,346993;0,000000;0,404928;0,094108;24959,00
29;32;2;6;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;6;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;6;0,405429;0,081008;13,346993;0,000000;0,405424;0,081008;24959,00
31;32;2;6;0,405141;0,030467;13,346993;0,000000;0,405134;0,030467;24959,00
17;32;2;6;0,404917;0,042680;13,346993;0,000000;0,404914;0,042680;24959,00
19;32;2;6;0,404911;0,040348;13,346993;0,000000;0,404910;0,040348;24959,00
33;32;2;6;0,405134;0,086208;13,346993;0,000000;0,405130;0,086208;24959,00
7;32;2;7;0,405386;0,052685;13,346993;0,000000;0,405370;0,052685;24959,00
27;32;2;7;0,405330;0,054878;13,346993;0,000000;0,405325;0,054878;24959,00
8;32;2;7;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;7;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;7;0,405342;0,031746;13,346993;0,000000;0,405334;0,031746;24959,00
22;32;2;7;0,405219;0,003243;13,346993;0,000000;0,405216;0,003243;24959,00
1;32;2;7;0,404628;0,004925;13,346993;0,000000;0,404625;0,004925;24959,00
3;32;2;7;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;7;0,405440;0,044890;13,346993;0,000000;0,405433;0,044890;24959,00
9;32;2;7;0,404933;0,094108;13,346993;0,000000;0,404928;0,094108;24959,00
29;32;2;7;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;7;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;7;0,405429;0,081008;13,346993;0,000000;0,405424;0,081008;24959,00
31;32;2;7;0,405141;0,030467;13,346993;0,000000;0,405134;0,030467;24959,00
17;32;2;7;0,404917;0,042680;13,346993;0,000000;0,404914;0,042680;24959,00
19;32;2;7;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;7;0,405134;0,086208;13,346993;0,000000;0,405129;0,086208;24959,00
7;32;2;8;0,405386;0,052685;13,346993;0,000000;0,405369;0,052685;24959,00
27;32;2;8;0,405330;0,054878;13,346993;0,000000;0,405324;0,054878;24959,00
8;32;2;8;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;8;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;8;0,405342;0,031746;13,346993;0,000000;0,405334;0,031746;24959,00
22;32;2;8;0,405219;0,003243;13,346993;0,000000;0,405216;0,003243;24959,00
1;32;2;8;0,404628;0,004925;13,346993;0,000000;0,404625;0,004925;24959,00
3;32;2;8;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;8;0,405440;0,044890;13,346993;0,000000;0,405433;0,044890;24959,00
9;32;2;8;0,404933;0,094108;13,346993;0,000000;0,404927;0,094108;24959,00
29;32;2;8;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;8;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;8;0,405429;0,081008;13,346993;0,000000;0,405423;0,081008;24959,00
31;32;2;8;0,405141;0,030467;13,346993;0,000000;0,405133;0,030467;24959,00
17;32;2;8;0,404917;0,042680;13,346993;0,000000;0,404914;0,042680;24959,00
19;32;2;8;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;8;0,405134;0,086208;13,346993;0,000000;0,405129;0,086208;24959,00
7;32;2;9;0,405386;0,052685;13,346993;0,000000;0,405368;0,052685;24959,00
27;32;2;9;0,405330;0,054878;13,346993;0,000000;0,405324;0,054878;24959,00
8;32;2;9;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;9;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;9;0,405342;0,031746;13,346993;0,000000;0,405334;0,031746;24959,00
22;32;2;9;0,405219;0,003243;13,346993;0,000000;0,405216;0,003243;24959,00
1;32;2;9;0,404628;0,004925;13,346993;0,000000;0,404624;0,004925;24959,00
3;32;2;9;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;9;0,405440;0,044890;13,346993;0,000000;0,405432;0,044890;24959,00
9;32;2;9;0,404933;0,094108;13,346993;0,000000;0,404927;0,094108;24959,00
29;32;2;9;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;9;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;9;0,405429;0,081008;13,346993;0,000000;0,405423;0,081008;24959,00
31;32;2;9;0,405141;0,030467;13,346993;0,000000;0,405133;0,030467;24959,00
17;32;2;9;0,404917;0,042680;13,346993;0,000000;0,404914;0,042680;24959,00
19;32;2;9;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;9;0,405134;0,086208;13,346993;0,000000;0,405128;0,086208;24959,00
7;32;2;10;0,405386;0,052685;13,346993;0,000000;0,405367;0,052685;24959,00
27;32;2;10;0,405330;0,054878;13,346993;0,000000;0,405323;0,054878;24959,00
8;32;2;10;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;10;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;10;0,405342;0,031746;13,346993;0,000000;0,405333;0,031746;24959,00
22;32;2;10;0,405219;0,003243;13,346993;0,000000;0,405215;0,003243;24959,00
1;32;2;10;0,404628;0,004925;13,346993;0,000000;0,404624;0,004925;24959,00
3;32;2;10;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;10;0,405440;0,044890;13,346993;0,000000;0,405431;0,044890;24959,00
9;32;2;10;0,404933;0,094108;13,346993;0,000000;0,404926;0,094108;24959,00
29;32;2;10;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;10;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;10;0,405429;0,081008;13,346993;0,000000;0,405423;0,081008;24959,00
31;32;2;10;0,405141;0,030467;13,346993;0,000000;0,405132;0,030467;24959,00
17;32;2;10;0,404917;0,042680;13,346993;0,000000;0,404913;0,042680;24959,00
19;32;2;10;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;10;0,405134;0,086208;13,346993;0,000000;0,405128;0,086208;24959,00
7;32;2;11;0,405386;0,052685;13,346993;0,000000;0,405370;0,052685;24959,00
27;32;2;11;0,405330;0,054878;13,346993;0,000000;0,405324;0,054878;24959,00
8;32;2;11;0,405015;0,021524;13,346993;0,000000;0,405012;0,021524;24959,00
5;32;2;11;0,404511;0,041778;13,346993;0,000000;0,404509;0,041778;24959,00
4;32;2;11;0,405342;0,031746;13,346993;0,000000;0,405334;0,031746;24959,00
22;32;2;11;0,405219;0,003243;13,346993;0,000000;0,405216;0,003243;24959,00
1;32;2;11;0,404628;0,004925;13,346993;0,000000;0,404625;0,004925;24959,00
3;32;2;11;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;11;0,405440;0,044890;13,346993;0,000000;0,405433;0,044890;24959,00
9;32;2;11;0,404933;0,094108;13,346993;0,000000;0,404927;0,094108;24959,00
29;32;2;11;0,405209;0,006621;13,346993;0,000000;0,405208;0,006621;24959,00
11;32;2;11;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;11;0,405429;0,081008;13,346993;0,000000;0,405423;0,081008;24959,00
31;32;2;11;0,405141;0,030467;13,346993;0,000000;0,405134;0,030467;24959,00
17;32;2;11;0,404917;0,042680;13,346993;0,000000;0,404914;0,042680;24959,00
19;32;2;11;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;11;0,405134;0,086208;13,346993;0,000000;0,405129;0,086208;24959,00
7;32;2;12;0,405386;0,052685;13,346993;0,000000;0,405365;0,052685;24959,00
27;32;2;12;0,405330;0,054878;13,346993;0,000000;0,405323;0,054878;24959,00
8;32;2;12;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;12;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;12;0,405342;0,031746;13,346993;0,000000;0,405332;0,031746;24959,00
22;32;2;12;0,405219;0,003243;13,346993;0,000000;0,405215;0,003243;24959,00
1;32;2;12;0,404628;0,004925;13,346993;0,000000;0,404623;0,004925;24959,00
3;32;2;12;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;12;0,405440;0,044890;13,346993;0,000000;0,405430;0,044890;24959,00
9;32;2;12;0,404933;0,094108;13,346993;0,000000;0,404926;0,094108;24959,00
29;32;2;12;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;12;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;12;0,405429;0,081008;13,346993;0,000000;0,405422;0,081008;24959,00
31;32;2;12;0,405141;0,030467;13,346993;0,000000;0,405131;0,030467;24959,00
17;32;2;12;0,404917;0,042680;13,346993;0,000000;0,404913;0,042680;24959,00
19;32;2;12;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;12;0,405134;0,086208;13,346993;0,000000;0,405127;0,086208;24959,00
7;32;2;13;0,405386;0,052685;13,346993;0,000000;0,405364;0,052685;24959,00
27;32;2;13;0,405330;0,054878;13,346993;0,000000;0,405322;0,054878;24959,00
8;32;2;13;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;13;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;13;0,405342;0,031746;13,346993;0,000000;0,405331;0,031746;24959,00
22;32;2;13;0,405219;0,003243;13,346993;0,000000;0,405215;0,003243;24959,00
1;32;2;13;0,404628;0,004925;13,346993;0,000000;0,404623;0,004925;24959,00
3;32;2;13;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;13;0,405440;0,044890;13,346993;0,000000;0,405430;0,044890;24959,00
9;32;2;13;0,404933;0,094108;13,346993;0,000000;0,404925;0,094108;24959,00
29;32;2;13;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;13;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;13;0,405429;0,081008;13,346993;0,000000;0,405421;0,081008;24959,00
31;32;2;13;0,405141;0,030467;13,346993;0,000000;0,405131;0,030467;24959,00
17;32;2;13;0,404917;0,042680;13,346993;0,000000;0,404913;0,042680;24959,00
19;32;2;13;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;13;0,405134;0,086208;13,346993;0,000000;0,405127;0,086208;24959,00
7;32;2;14;0,405386;0,052685;13,346993;0,000000;0,405363;0,052685;24959,00
27;32;2;14;0,405330;0,054878;13,346993;0,000000;0,405322;0,054878;24959,00
8;32;2;14;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;14;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;14;0,405342;0,031746;13,346993;0,000000;0,405331;0,031746;24959,00
22;32;2;14;0,405219;0,003243;13,346993;0,000000;0,405214;0,003243;24959,00
1;32;2;14;0,404628;0,004925;13,346993;0,000000;0,404622;0,004925;24959,00
3;32;2;14;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;14;0,405440;0,044890;13,346993;0,000000;0,405430;0,044890;24959,00
9;32;2;14;0,404933;0,094108;13,346993;0,000000;0,404925;0,094108;24959,00
29;32;2;14;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;14;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;14;0,405429;0,081008;13,346993;0,000000;0,405421;0,081008;24959,00
31;32;2;14;0,405141;0,030467;13,346993;0,000000;0,405130;0,030467;24959,00
17;32;2;14;0,404917;0,042680;13,346993;0,000000;0,404912;0,042680;24959,00
19;32;2;14;0,404911;0,040348;13,346993;0,000000;0,404908;0,040348;24959,00
33;32;2;14;0,405134;0,086208;13,346993;0,000000;0,405126;0,086208;24959,00
7;32;2;15;0,405386;0,052685;13,346993;0,000000;0,405363;0,052685;24959,00
27;32;2;15;0,405330;0,054878;13,346993;0,000000;0,405322;0,054878;24959,00
8;32;2;15;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;15;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;15;0,405342;0,031746;13,346993;0,000000;0,405331;0,031746;24959,00
22;32;2;15;0,405219;0,003243;13,346993;0,000000;0,405214;0,003243;24959,00
1;32;2;15;0,404628;0,004925;13,346993;0,000000;0,404622;0,004925;24959,00
3;32;2;15;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;15;0,405440;0,044890;13,346993;0,000000;0,405429;0,044890;24959,00
9;32;2;15;0,404933;0,094108;13,346993;0,000000;0,404925;0,094108;24959,00
29;32;2;15;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;15;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;15;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;24959,00
31;32;2;15;0,405141;0,030467;13,346993;0,000000;0,405130;0,030467;24959,00
17;32;2;15;0,404917;0,042680;13,346993;0,000000;0,404912;0,042680;24959,00
19;32;2;15;0,404911;0,040348;13,346993;0,000000;0,404908;0,040348;24959,00
33;32;2;15;0,405134;0,086208;13,346993;0,000000;0,405126;0,086208;24959,00
7;32;2;16;0,405386;0,052685;13,346993;0,000000;0,405365;0,052685;24959,00
27;32;2;16;0,405330;0,054878;13,346993;0,000000;0,405322;0,054878;24959,00
8;32;2;16;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;16;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;16;0,405342;0,031746;13,346993;0,000000;0,405332;0,031746;24959,00
22;32;2;16;0,405219;0,003243;13,346993;0,000000;0,405215;0,003243;24959,00
1;32;2;16;0,404628;0,004925;13,346993;0,000000;0,404623;0,004925;24959,00
3;32;2;16;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;16;0,405440;0,044890;13,346993;0,000000;0,405430;0,044890;24959,00
9;32;2;16;0,404933;0,094108;13,346993;0,000000;0,404925;0,094108;24959,00
29;32;2;16;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;16;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;16;0,405429;0,081008;13,346993;0,000000;0,405421;0,081008;24959,00
31;32;2;16;0,405141;0,030467;13,346993;0,000000;0,405131;0,030467;24959,00
17;32;2;16;0,404917;0,042680;13,346993;0,000000;0,404913;0,042680;24959,00
19;32;2;16;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;16;0,405134;0,086208;13,346993;0,000000;0,405127;0,086208;24959,00
7;32;2;17;0,405386;0,052685;13,346993;0,000000;0,405364;0,052685;24959,00
27;32;2;17;0,405330;0,054878;13,346993;0,000000;0,405322;0,054878;24959,00
8;32;2;17;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;17;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;17;0,405342;0,031746;13,346993;0,000000;0,405331;0,031746;24959,00
22;32;2;17;0,405219;0,003243;13,346993;0,000000;0,405214;0,003243;24959,00
1;32;2;17;0,404628;0,004925;13,346993;0,000000;0,404623;0,004925;24959,00
3;32;2;17;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;17;0,405440;0,044890;13,346993;0,000000;0,405430;0,044890;24959,00
9;32;2;17;0,404933;0,094108;13,346993;0,000000;0,404925;0,094108;24959,00
29;32;2;17;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;17;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;17;0,405429;0,081008;13,346993;0,000000;0,405421;0,081008;24959,00
31;32;2;17;0,405141;0,030467;13,346993;0,000000;0,405130;0,030467;24959,00
17;32;2;17;0,404917;0,042680;13,346993;0,000000;0,404913;0,042680;24959,00
19;32;2;17;0,404911;0,040348;13,346993;0,000000;0,404909;0,040348;24959,00
33;32;2;17;0,405134;0,086208;13,346993;0,000000;0,405126;0,086208;24959,00
7;32;2;18;0,405386;0,052685;13,346993;0,000000;0,405363;0,052685;24959,00
27;32;2;18;0,405330;0,054878;13,346993;0,000000;0,405322;0,054878;24959,00
8;32;2;18;0,405015;0,021524;13,346993;0,000000;0,405011;0,021524;24959,00
5;32;2;18;0,404511;0,041778;13,346993;0,000000;0,404508;0,041778;24959,00
4;32;2;18;0,405342;0,031746;13,346993;0,000000;0,405331;0,031746;24959,00
22;32;2;18;0,405219;0,003243;13,346993;0,000000;0,405214;0,003243;24959,00
1;32;2;18;0,404628;0,004925;13,346993;0,000000;0,404622;0,004925;24959,00
3;32;2;18;0,404903;0,045443;13,346993;0,000000;0,404902;0,045443;24959,00
2;32;2;18;0,405440;0,044890;13,346993;0,000000;0,405430;0,044890;24959,00
9;32;2;18;0,404933;0,094108;13,346993;0,000000;0,404925;0,094108;24959,00
29;32;2;18;0,405209;0,006621;13,346993;0,000000;0,405207;0,006621;24959,00
11;32;2;18;0,404902;0,048807;13,346993;0,000000;0,404902;0,048807;24959,00
32;32;2;18;0,405429;0,081008;13,346993;0,000000;0,405421;0,081008;24959,00
31;32;2;18;0,405141;0,030467;13,346993;0,000000;0,405130;0,030467;24959,00
17;32;2;18;0,404917;0,042680;13,346993;0,000000;0,404912;0,042680;24959,00
